id,text,condition,domain,source_id,source_file
hi_eng_s_e_s_n:681_target_language,"उन्होंने सोचा कि सैन फ्रांसिस्को में ऑल-स्टार वीकेंड 2025 वास्तव में बास्केटबॉल में नई ऊर्जा लेकर आया है, खासकर जब उन्होंने 1-ऑन-1 राउंड के बारे में बात करना शुरू किया। कई खिलाड़ियों ने इस अवधारणा पर अपने विचार साझा किए, और उन्हें यह देखना दिलचस्प लगा कि हर किसी की कितनी मजबूत राय है। उन्होंने पर्दे के पीछे की चर्चाओं को याद किया, जहां लोग अनुमान लगा रहे थे कि कौन सा एनबीए स्टार वास्तव में चुनौती लेगा। उनके अनुसार, 1-काउंटर-1 टूर्नामेंट का विचार वास्तव में ऑल-स्टार वीकेंड की गतिशीलता को बदल सकता है, और वह यह देखने के लिए उत्सुक थे कि क्या लीग इसे खुश करेगी।",target_language,sports,hi_eng_s_e_s_n:681,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:681_code_switched,"उन्होंने सोचा कि सैन Francisco में All-Star Weekend 2025 वास्तव में बास्केटबॉल में नई ऊर्जा लेकर आया, especially जब उन्होंने 1-on-1 राउंड के बारे में बात करना शुरू किया; कई खिलाड़ियों ने इस अवधारणा पर अपने विचार साझा किए, और उन्हें यह देखना दिलचस्प लगा कि everyone की कितनी strong opinions थीं। उन्होंने पर्दे के पीछे की discussions को याद किया, जहाँ लोग speculating कर रहे थे कि कौन सा NBA star वास्तव में challenge करेगा। उनके अनुसार, 1-on-1 tournament वास्तव में All-Star Weekend की dynamics बदल सकता है, और वह यह देखने के लिए उत्सुक हैं if the league इसे approve करेगा।",code_switched,sports,hi_eng_s_e_s_n:681,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:682_english,"Next season, I'm going to analyze all the MotoGP results for my master project, especially the injuries like Raul Fernandez's at Sepang. I'm going to closely monitor the performance of Aprilia because, you know, this team is really under a lot of pressure after this disaster. For my memory, I'm going to compare the impact of injuries on the drivers and teams, which could give me some unique insights. I'm also going to interview experts from the paddock, just to get their perspective on how these incidents affect morale.",english,sports,hi_eng_s_e_s_n:682,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:682_target_language,"अगले सीजन में, मैं अपने मास्टर प्रोजेक्ट के लिए सभी मोटोजीपी परिणामों का विश्लेषण करने जा रहा हूं, विशेष रूप से से सेपांग में राउल फर्नांडीस की चोटों का। मैं एप्रिलिया के प्रदर्शन की बारीकी से निगरानी करने जा रहा हूं क्योंकि, आप जानते हैं, इस आपदा के बाद यह टीम वास्तव में बहुत दबाव में है। मेरी याद के लिए, मैं ड्राइवरों और टीमों पर चोटों के प्रभाव की तुलना करने जा रहा हूं, जो मुझे कुछ अनूठी अंतर्दृष्टि दे सकता है। मैं पैडक के विशेषज्ञों से भी साक्षात्कार करने जा रहा हूं, बस उनके दृष्टिकोण को जानने के लिए कि ये घटनाएं मनोबल को कैसे प्रभावित करती हैं।",target_language,sports,hi_eng_s_e_s_n:682,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:682_code_switched,"अगले सीजन में, मैं अपने मास्टर प्रोजेक्ट के लिए सभी मोटोजीपी परिणामों का विश्लेषण करने जा रहा हूं, खासकर सेपांग में राउल फर्नांडीस की चोटों के मामले में, और मैं एप्रिलिया के प्रदर्शन की बारीकी से निगरानी करने जा रहा हूं क्योंकि, you know, इस आपदा के बाद टीम वास्तव में बहुत दबाव में है; मेरी याद के लिए, मैं ड्राइवरों और टीमों पर चोटों के प्रभाव की तुलना करने जा रहा हूं, which could give मुझे कुछ अनूठी insights, और मैं पैडक के experts से भी साक्षात्कार करने जा रहा हूं, just to get their perspective कि ये घटनाएं मनोबल को कैसे प्रभावित करती हैं।",code_switched,sports,hi_eng_s_e_s_n:682,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:683_english,"She watched the game with her friends, but she couldn't believe when the Rangers scored. When Václav Černý scored, she felt a great tension in the stadium, and everyone started shuting. She applauded Scottish fans, even though her team was losing. After the goal, she tried to calm her friends, but they were too upset to listen.",english,sports,hi_eng_s_e_s_n:683,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:683_target_language,"उसने अपने दोस्तों के साथ खेल देखा, लेकिन जब रेंजर्स ने गोल किया तो उसे विश्वास नहीं हुआ। जब वाक्लाव चेर्नी ने गोल किया, तो उसे स्टेडियम में बहुत तनाव महसूस हुआ, और सभी ने बंद करना शुरू कर दिया। उसने स्कॉटिश प्रशंसकों की सराहना की, भले ही उसकी टीम हार रही थी। गोल के बाद, उसने अपने दोस्तों को शांत करने की कोशिश की, लेकिन वे सुनने के लिए बहुत परेशान थे।",target_language,sports,hi_eng_s_e_s_n:683,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:683_code_switched,"उसने अपने दोस्तों के साथ खेल देखा, लेकिन जब रेंजर्स ने गोल किया तो उसे विश्वास नहीं हुआ; जब वाक्लाव चेर्नी ने गोल की, तो उसे स्टेडियम में बहुत तनाव महसूस हुआ, और everyone बंद करना शुरू कर दिया। उसने स्कॉटिश प्रशंसकों की सराहना की, even though उसकी टीम हार रही थी। गोल के बाद उसने अपने दोस्तों को शांत करने की कोशिश की, but वे सुनने के लिए बहुत परेशान थे।",code_switched,sports,hi_eng_s_e_s_n:683,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:684_english,"The BO suffered a bitter defeat, especially since they were leading just before the end. The fans were disappointed, but at the same time, they knew the team thought hard. This end of the match was difficult to accept, with the victory briefing away in the last seconds. The team must now focus on the sequel to the championship, learning from this experience.",english,sports,hi_eng_s_e_s_n:684,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:684_target_language,"बी. ओ. को एक कड़वी हार का सामना करना पड़ा, विशेष रूप से क्योंकि वे अंत से ठीक पहले बढ़त बना रहे थे। प्रशंसक निराश थे, लेकिन साथ ही, वे जानते थे कि टीम ने कड़ी मेहनत की थी। मैच के इस अंत को स्वीकार करना मुश्किल था, अंतिम क्षणों में जीत की ब्रीफिंग के साथ। टीम को अब इस अनुभव से सीखते हुए चैंपियनशिप के सीक्वल पर ध्यान केंद्रित करना चाहिए।",target_language,sports,hi_eng_s_e_s_n:684,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:684_code_switched,"बी. ओ. को एक कड़वी हार का सामना करना पड़ा, especially because they were leading just before the end; प्रशंसक निराश थे, but they knew that the team had worked really hard, उस match का यह अंत स्वीकार करना मुश्किल था with the victory slipping away in the last seconds, so the team now needs to focus on the championship sequel and learn from this experience.",code_switched,sports,hi_eng_s_e_s_n:684,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:685_english,"I'm probably going to watch Spain's next game, even though I wonder if Lamine Yamal will be able to play because of his injury. I hope he recovers quickly, because his performance is really important for the team.",english,sports,hi_eng_s_e_s_n:685,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:685_target_language,"मैं शायद स्पेन का अगला मैच देखने जा रहा हूँ, हालांकि मुझे आश्चर्य है कि क्या लैमिन यमल अपनी चोट के कारण खेल पाएगा। मुझे उम्मीद है कि वह जल्दी ठीक हो जाएगा, क्योंकि उसका प्रदर्शन वास्तव में टीम के लिए महत्वपूर्ण है।",target_language,sports,hi_eng_s_e_s_n:685,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:685_code_switched,"मैं शायद स्पेन का अगला मैच देखने जा रहा हूँ, हालांकि मुझे आश्चर्य है कि क्या लैमिन यमल अपनी चोट के कारण खेल पाएगा। I hope he recovers quickly, because his performance really matters for the team.",code_switched,sports,hi_eng_s_e_s_n:685,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:686_english,"I have always admired athletes like Dorothea Wierer, their dedication was just inspiring. When she announced her retirement, I felt a bit nostalgic because I followed her career for so long. She was a great champion and she made biathlon exciting to watch.",english,sports,hi_eng_s_e_s_n:686,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:686_target_language,"मैंने हमेशा डोरोथिया वायरर जैसे खिलाड़ियों की प्रशंसा की है, उनका समर्पण बस प्रेरणादायक था। जब उन्होंने अपनी सेवानिवृत्ति की घोषणा की, तो मुझे थोड़ा उदासीन महसूस हुआ क्योंकि मैंने इतने लंबे समय तक उनके करियर का अनुसरण किया। वह एक महान चैंपियन थीं और उन्होंने बायथलॉन को देखने के लिए रोमांचक बना दिया।",target_language,sports,hi_eng_s_e_s_n:686,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:686_code_switched,"मैंने हमेशा डोरोथिया वायरर की प्रशंसा की है, उनका समर्पण वाकई प्रेरणादायक था; जब उन्होंने अपनी सेवानिवृत्ति की घोषणा की तो मुझे थोड़ी उदासी महसूस हुई क्योंकि मैंने उनके करियर को काफी लंबे समय तक फॉलो किया। वह एक महान चैंपियन थीं और उन्होंने बायथलॉन को देखने में excitement ला दिया।",code_switched,sports,hi_eng_s_e_s_n:686,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:687_english,"Tomorrow, she will participate in an important tournament, and everyone is excited to see how she will perform.",english,sports,hi_eng_s_e_s_n:687,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:687_target_language,"कल, वह एक महत्वपूर्ण प्रतियोगिता में भाग लेगी, और हर कोई यह देखने के लिए उत्साहित है कि वह कैसा प्रदर्शन करेगी।",target_language,sports,hi_eng_s_e_s_n:687,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:687_code_switched,"कल, वह एक महत्वपूर्ण प्रतियोगिता में भाग लेगी और everyone excited है कि वह कैसा प्रदर्शन करेगी।",code_switched,sports,hi_eng_s_e_s_n:687,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:688_english,"He will say that France will impress during the tournament, but the real question is when they can confirm their status. According to him, Dupont will play a key role, especially if the team faces a crisis like the Welsh one. We expect the foreign press to react strongly, give how France performed last year. He will predict that, despite the praises, confirmation will be crucial for the morale of the team.",english,sports,hi_eng_s_e_s_n:688,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:688_target_language,"वह कहेंगे कि फ्रांस टूर्नामेंट के दौरान प्रभावित करेगा, लेकिन असली सवाल यह है कि वे अपनी स्थिति की पुष्टि कब कर सकते हैं। उनके अनुसार, डुपॉन्ट एक महत्वपूर्ण भूमिका निभाएंगे, विशेष रूप से अगर टीम वेल्श की तरह संकट का सामना करती है। हम विदेशी प्रेस से कड़ी प्रतिक्रिया की उम्मीद करते हैं कि फ्रांस ने पिछले साल कैसा प्रदर्शन किया था। वह भविष्यवाणी करेंगे कि प्रशंसा के बावजूद, पुष्टि टीम के मनोबल के लिए महत्वपूर्ण होगी।",target_language,sports,hi_eng_s_e_s_n:688,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:688_code_switched,"वह कहेंगे कि फ्रांस टूर्नामेंट के दौरान प्रभावित करेगा, but the real सवाल यह है कि they अपनी स्थिति कब confirm कर सकते हैं। उनके अनुसार, डुपॉन्ट एक महत्वपूर्ण भूमिका निभाएंगे, especially if the team a crisis जैसे वेल्श का सामना करती है। हम विदेशी प्रेस से कड़ी प्रतिक्रिया की उम्मीद करते हैं कि how फ्रांस ने पिछले साल performed। वह भविष्यवाणी करेंगे कि प्रशंसा के बावजूद, confirmation टीम के मनोबल के लिए important होगी।",code_switched,sports,hi_eng_s_e_s_n:688,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:689_english,"She had followed the athletic Bilbao matches with enthusiasm, especially during their unbeaten stretch. Her disappointment was palpable when the show stopped in Madrid, but she still admired their resilience.",english,sports,hi_eng_s_e_s_n:689,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:689_target_language,"उन्होंने उत्साह के साथ एथलेटिक बिलबाओ मैचों का अनुसरण किया था, विशेष रूप से उनके अजेय खिंचाव के दौरान। जब मैड्रिड में शो बंद हुआ तो उनकी निराशा स्पष्ट थी, लेकिन फिर भी उन्होंने उनके लचीलेपन की सराहना की।",target_language,sports,hi_eng_s_e_s_n:689,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:689_code_switched,"उन्होंने उत्साह के साथ एथलेटिक बिलबाओ मैचों का अनुसरण किया था, especially during their unbeaten streak। मैड्रिड में शो खत्म होने पर उनकी निराशा साफ़ थी, but they still admired their resilience।",code_switched,sports,hi_eng_s_e_s_n:689,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:690_english,"I like to watch football matches, especially when there is a nice action on the field. It just makes the whole game so exciting! When I talk to my friends, we often remember the highlights of the last season. You know, that unforgettable goals. Even at my age, I find that sport remains important for health and mind. Staying active keep me young at heart. My grandson also plays football in an amateur club, and I'm always proud to come and see him play. He's got real talent!",english,sports,hi_eng_s_e_s_n:690,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:690_target_language,"मुझे फुटबॉल मैच देखना पसंद है, खासकर जब मैदान पर कोई अच्छा खेल होता है। यह पूरे खेल को इतना रोमांचक बना देता है! जब मैं अपने दोस्तों से बात करता हूं, तो हम अक्सर पिछले सीज़न की मुख्य बातें याद करते हैं। आप जानते हैं, कि अविस्मरणीय लक्ष्य। मेरी उम्र में भी, मुझे लगता है कि खेल स्वास्थ्य और दिमाग के लिए महत्वपूर्ण है। सक्रिय रहना मुझे दिल से युवा रखता है। मेरा पोता भी एक शौकिया क्लब में फुटबॉल खेलता है, और मुझे हमेशा गर्व होता है कि वह आकर उसे खेलते हुए देखता है। उसके पास वास्तविक प्रतिभा है!",target_language,sports,hi_eng_s_e_s_n:690,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:690_code_switched,"मुझे फुटबॉल मैच देखना पसंद है, खासकर जब मैदान पर कोई अच्छा खेल होता है; a whole game is so exciting! जब मैं अपने दोस्तों से बात करता हूं, तो हम अक्सर past season की highlights याद करते हैं। You know, those unforgettable goals! मेरी उम्र में भी, मुझे लगता है कि खेल स्वास्थ्य और दिमाग के लिए important है। Staying active मुझे दिल से young at heart रखता है। मेरा पोता भी a amateur club में फुटबॉल खेलता है, और मुझे हमेशा गर्व होता है जब मैं उसे आकर देखता हूं। He's got real talent!",code_switched,sports,hi_eng_s_e_s_n:690,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:691_english,"He followed all the preparation of the French team in Clairefontaine, although the media said everywhere that the pressure was intense, he remained calm and confident.",english,sports,hi_eng_s_e_s_n:691,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:691_target_language,"उन्होंने क्लेयरफोंटेन में फ्रांसीसी टीम की सभी तैयारी का पालन किया, हालांकि मीडिया ने हर जगह कहा कि दबाव तीव्र था, वह शांत और आत्मविश्वास से भरे रहे।",target_language,sports,hi_eng_s_e_s_n:691,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:691_code_switched,"उन्होंने क्लेयरफोंटेन में फ्रांसीसी टीम की सभी तैयारी का पालन किया, हालांकि मीडिया ने everywhere कहा कि pressure बहुत ज्यादा था, फिर भी वह शांत और आत्मविश्वास से भरे रहे।",code_switched,sports,hi_eng_s_e_s_n:691,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:692_english,"Next Sunday, he will watch the FC Nantes match against Strasbourg, probably with his old friends from the football club.",english,sports,hi_eng_s_e_s_n:692,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:692_target_language,"अगले रविवार को, वह स्ट्रासबर्ग के खिलाफ एफसी नांटेस मैच देखेंगे, शायद फुटबॉल क्लब के अपने पुराने दोस्तों के साथ।",target_language,sports,hi_eng_s_e_s_n:692,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:692_code_switched,"अगले रविवार को, वह स्ट्रासबर्ग के खिलाफ एक match देखेंगे, शायद अपने पुराने दोस्तों के साथ फुटबॉल क्लब से या probably with his old friends from club.",code_switched,sports,hi_eng_s_e_s_n:692,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:693_english,"Tomorrow, I will watch the stage of Paris-Nice on television, especially to see how Jonas Vingegaard performed after his recent fall.",english,sports,hi_eng_s_e_s_n:693,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:693_target_language,"कल, मैं टेलीविजन पर पेरिस-नाइस का मंच देखूंगा, विशेष रूप से यह देखने के लिए कि जोनास विंगेगार्ड ने हाल ही में गिरने के बाद कैसा प्रदर्शन किया।",target_language,sports,hi_eng_s_e_s_n:693,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:693_code_switched,"कल, मैं टेलीविजन पर पेरिस-नाइस का मंच देखूंगा, especially यह देखने के लिए कि जोनास विंगेगार्ड ने हाल ही में गिरने के बाद कैसा प्रदर्शन किया।",code_switched,sports,hi_eng_s_e_s_n:693,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:694_english,"Frankly, I'm going to follow the mercato this winter because Marco Asensio's situation is intriguing me a lot. I think his performance will really determine who he stays or leaves PSG. I'll probably discuss it with my friends next week, especially if the rumors about his departure become more serious.",english,sports,hi_eng_s_e_s_n:694,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:694_target_language,"सच मानिए, मैं इस सर्दी में मर्केटो का अनुसरण करने जा रहा हूं क्योंकि मार्को एसेन्सियो की स्थिति मुझे बहुत परेशान कर रही है। मुझे लगता है कि उनका प्रदर्शन वास्तव में यह निर्धारित करेगा कि वह कौन रहता है या पीएसजी छोड़ देता है। मैं शायद अगले सप्ताह अपने दोस्तों के साथ इस पर चर्चा करूंगा, खासकर अगर उनके जाने की अफवाहें अधिक गंभीर हो जाती हैं।",target_language,sports,hi_eng_s_e_s_n:694,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:694_code_switched,"सच मानिए, मैं इस सर्दी में मर्केटो का अनुसरण करने जा रहा हूं क्योंकि मार्को एसेन्सियो की स्थिति मुझे बहुत परेशान कर रही है। I think his performance will really determine कि वह रहता है या PSG छोड़ देगा; मैं शायद अगले सप्ताह अपने दोस्तों के साथ इस पर चर्चा करूंगा, खासकर अगर उनके जाने की rumors और गंभीर होती जाएं।",code_switched,sports,hi_eng_s_e_s_n:694,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:695_english,"Last Saturday, I attended an amateur football game in Lyon and everything went smoothly until, southdenly, an argument broke out between two players.",english,sports,hi_eng_s_e_s_n:695,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:695_target_language,"पिछले शनिवार को, मैंने ल्योन में एक शौकिया फुटबॉल खेल में भाग लिया और सब कुछ सुचारू रूप से चला, जब तक कि दो खिलाड़ियों के बीच बहस शुरू नहीं हो गई।",target_language,sports,hi_eng_s_e_s_n:695,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:695_code_switched,"पिछले शनिवार को, मैंने ल्योन में एक शौकिया फुटबॉल खेल में भाग लिया और everything went smoothly, लेकिन दो खिलाड़ियों के बीच suddenly एक argument शुरू हो गई।",code_switched,sports,hi_eng_s_e_s_n:695,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:696_english,"Sportively, the season of the Stéphanois will continue to surprise, especially if they keep their momentum in the Coupe de France.",english,sports,hi_eng_s_e_s_n:696,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:696_target_language,"खेल की दृष्टि से, स्टेफानोइस का मौसम आश्चर्यचकित करना जारी रखेगा, खासकर अगर वे कूप डी फ्रांस में अपनी गति बनाए रखते हैं।",target_language,sports,hi_eng_s_e_s_n:696,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:696_code_switched,"खेल की दृष्टि से, स्टेफानोइस का मौसम continue करेगा surprise देते रहना, especially if they maintain their momentum in कूप डी फ्रांस में।",code_switched,sports,hi_eng_s_e_s_n:696,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:697_english,"The LOSC medical staff has just released an announcement about Osame Sahraoui's injury, which worries many supporters, especially with the upcoming game against Dortmund. It is important to monitor his evolution, because his absence could really impact the team's strategy. Fans hope he can come back soon, but for now, the team has to adapt.",english,sports,hi_eng_s_e_s_n:697,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:697_target_language,"एल. ओ. एस. सी. के चिकित्सा कर्मचारियों ने अभी-अभी ओसामे सहरौई की चोट के बारे में एक घोषणा जारी की है, जो कई समर्थकों को चिंतित करती है, विशेष रूप से डॉर्टमुंड के खिलाफ आगामी खेल के साथ। उनके विकास पर नज़र रखना महत्वपूर्ण है, क्योंकि उनकी अनुपस्थिति वास्तव में टीम की रणनीति को प्रभावित कर सकती है। प्रशंसकों को उम्मीद है कि वह जल्द ही वापस आ सकते हैं, लेकिन अभी के लिए, टीम को अनुकूलन करना होगा।",target_language,sports,hi_eng_s_e_s_n:697,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:697_code_switched,"एल. ओ. एस. सी. के मेडिकल स्टाफ ने अभी-अभी ओसामे सहरौई की चोट के बारे में एक घोषणा जारी की है, जिससे कई supporters चिंतित हैं, खासकर डॉर्टमुंड के खिलाफ आगामी मैच को लेकर। उनके विकास पर नज़र रखना महत्वपूर्ण है, क्योंकि उसकी अनुपस्थिति टीम की strategy को प्रभावित कर सकती है। प्रशंसकों को उम्मीद है कि वह जल्द ही वापस आ जाएंगे, लेकिन अभी के लिए टीम को अनुकूलन करना होगा।",code_switched,sports,hi_eng_s_e_s_n:697,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:698_english,"Anthony Lopes feels a certain bitterness after the coach's decision, wondering if this benchmarking will affect his legacy. In the world of football, every choice counts, especially when it comes to the goalkeeper position. The audience wonders about the future of Lopes with Lyon, hoping that he still has a chance to prove himself. Fans remain divided, some saying that sometimes a change is necessary for the team.",english,sports,hi_eng_s_e_s_n:698,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:698_target_language,"कोच के फैसले के बाद एंथनी लोप्स को कुछ कड़वाहट महसूस होती है, यह सोचकर कि क्या यह बेंचमार्किंग उनकी विरासत को प्रभावित करेगी। फुटबॉल की दुनिया में, हर विकल्प मायने रखता है, खासकर जब गोलकीपर की स्थिति की बात आती है। दर्शक लियोन के साथ लोप्स के भविष्य के बारे में आश्चर्य करते हैं, उम्मीद करते हैं कि उनके पास अभी भी खुद को साबित करने का मौका है। प्रशंसक विभाजित रहते हैं, कुछ कहते हैं कि कभी-कभी टीम के लिए बदलाव आवश्यक होता है।",target_language,sports,hi_eng_s_e_s_n:698,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:698_code_switched,"कोच के फैसले के बाद एंथनी लोप्स को कुछ कड़वाहट महसूस होती है, wondering कि क्या यह बेंचमार्किंग उसकी विरासत को affect करेगी; फुटबॉल में हर विकल्प मायने रखता है, especially goalkeeper position की बात करें तो। दर्शक लियोन के साथ लोप्स के भविष्य के बारे में आश्चर्य करते हैं, hoping कि उसके पास अभी भी खुद को prove करने का मौका है, क्योंकि प्रशंसक विभाजित रहते हैं, some saying कि कभी-कभी टीम के लिए change necessary होता है।",code_switched,sports,hi_eng_s_e_s_n:698,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:699_english,"She watch the game carefully, especially when her favorite team is playing.",english,sports,hi_eng_s_e_s_n:699,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:699_target_language,"वह खेल को ध्यान से देखती है, खासकर जब उसकी पसंदीदा टीम खेल रही हो।",target_language,sports,hi_eng_s_e_s_n:699,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:699_code_switched,"वह खेल को ध्यान से देखती है, especially when her favourite team is playing.",code_switched,sports,hi_eng_s_e_s_n:699,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:700_english,"After the international truce, he will think that the Lyon team will show an incredible performance. He will tell his friends that the game will be broadcast on a big channel, so everyone should tune in. For him, the 12th day of Ligue 1 will be a real show, especially with Lyon playing against Reims.",english,sports,hi_eng_s_e_s_n:700,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:700_target_language,"अंतरराष्ट्रीय संघर्ष विराम के बाद, वह सोचेगा कि लियोन की टीम एक अविश्वसनीय प्रदर्शन दिखाएगी। वह अपने दोस्तों को बताएगा कि खेल एक बड़े चैनल पर प्रसारित किया जाएगा, इसलिए सभी को इसे सुनना चाहिए। उसके लिए, लीग 1 का 12 वां दिन एक वास्तविक शो होगा, विशेष रूप से लियोन के रीम्स के खिलाफ खेलने के साथ।",target_language,sports,hi_eng_s_e_s_n:700,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:700_code_switched,"अंतरराष्ट्रीय संघर्ष विराम के बाद, वह सोचेगा कि लियोन की टीम एक अविश्वसनीय performance देगी। वह अपने दोस्तों को बताएगा कि खेल एक बड़े चैनल पर प्रसारित किया जाएगा, इसलिए everyone को इसे देखना चाहिए। उसके लिए, लीग 1 का 12 वां दिन एक वास्तविक शो होगा, especially जब लियोन रीम्स के खिलाफ खेलेगी।",code_switched,sports,hi_eng_s_e_s_n:700,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:701_english,"Yesterday I watched the race around the world, and honestly it was so inspiring to see all these sailors face the ocean. I remember that when I was younger, I wanted to be a skipper like Thomas Coville after reading about his exploits. While I was following the Vendée Globe, I talked with my friends, and we all agreed that these records are amazing. Last week I read an article about François Gabart, and it made me realize how much these challenges can be.",english,sports,hi_eng_s_e_s_n:701,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:701_target_language,"कल मैंने दुनिया भर में दौड़ देखी, और ईमानदारी से इन सभी नाविकों को समुद्र का सामना करते हुए देखना बहुत प्रेरणादायक था। मुझे याद है कि जब मैं छोटा था, तो मैं थॉमस कोविल की तरह कप्तान बनना चाहता था, जब मैं उनके कारनामों के बारे में पढ़ रहा था। जब मैं वेंडी ग्लोब का अनुसरण कर रहा था, तो मैंने अपने दोस्तों से बात की, और हम सभी सहमत थे कि ये रिकॉर्ड अद्भुत हैं। पिछले सप्ताह मैंने फ्रांस्वा गैबार्ट के बारे में एक लेख पढ़ा, और इसने मुझे एहसास दिलाया कि ये चुनौतियों कितनी हो सकती हैं।",target_language,sports,hi_eng_s_e_s_n:701,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:701_code_switched,"कल मैंने दुनिया भर में दौड़ देखी, and honestly ये देखकर बहुत प्रेरणा मिली, और ईमानदारी से इन नाविकों को समुद्र का सामना करते हुए देखना वाकई में बहुत inspiring था। मुझे याद है कि जब मैं छोटा था, I wanted to be a skipper Thomas की तरह कप्तान बनना चाहता था, जब मैं उनके कारनामों के बारे में पढ़ रहा था। वेंडी Globe का अनुसरण करते हुए, मैंने अपने दोस्तों से बात की, and we all agreed कि ये रिकॉर्ड्स अद्भुत हैं। पिछले सप्ताह मैंने फ्रांस्वा गैबार्ट के बारे में एक लेख पढ़ा, and it made मुझे एहसास दिलाया कि ये चुनौतियाँ कितनी बड़ी हो सकती हैं।",code_switched,sports,hi_eng_s_e_s_n:701,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:702_english,"I'm going to watch the next OM game with a lot of enthusiasm, especially after the impressive performance of Gouiri. When I'm at the stadium next week, I'll be cheeseing for Gouiri and all the team all the time. I think that the OM will continue to progress this season, and maybe Gouiri will score even more goals. At the next press conference, I'll listen carefully to what Gouiri will say about his adaptation in Marseille.",english,sports,hi_eng_s_e_s_n:702,hi_eng_s_e_s_n.json
hi_eng_s_e_s_n:702_target_language,"मैं अगले ओ. एम. खेल को बहुत उत्साह के साथ देखने जा रहा हूं, विशेष रूप से गौरी के प्रभावशाली प्रदर्शन के बाद। जब मैं अगले सप्ताह स्टेडियम में रहूंगा, तो मैं गौरी और पूरी टीम के लिए हर समय उत्साहित रहूंगा। मुझे लगता है कि ओ. एम. इस सत्र में आगे बढ़ता रहेगा, और शायद गौरी और भी अधिक गोल करेगा। अगली प्रेस कॉन्फ्रेंस में, मैं ध्यान से सुनूंगा कि गौरी मार्सिले में अपने अनुकूलन के बारे में क्या कहेगा।",target_language,sports,hi_eng_s_e_s_n:702,hi_eng_s_e_s_n.json
